"Estadillo";"Cla";"Subclase";"Especie";"Fcc";"Hm"
"1044";"A";"1";"104";5;2
"1044";"A";"1";"129";5;3
"1044";"A";"1";"4101";1;1
"1045";"A";"1";"105";10;7
"1045";"A";"1";"1171";1;1
"1045";"A";"1";"126";5;3
"1045";"A";"1";"129";1;1
"1045";"A";"1";"155";5;5
"1046";"A";"1";"129";5;2
"1047";"A";"1";"124";1;2
"1047";"A";"1";"129";1;2
"1047";"A";"1";"3155";2;5
"1048";"A";"1";"4103";1;4
"1048";"A";"1";"6104";2;3
"1049";"A";"1";"105";2;8
"1049";"A";"1";"128";1;3
"1049";"A";"1";"129";5;1
"1050";"A";"1";"129";7;3
"1051";"A";"1";"129";10;3
"1051";"A";"1";"4103";4;8
"1053";"A";"1";"105";15;10
"1053";"A";"1";"126";5;2
"1053";"A";"1";"155";10;2
"1054";"A";"1";"126";15;2
"1054";"A";"1";"129";1;1
"1054";"A";"1";"155";10;4
"1055";"A";"1";"129";2;3
"1055";"A";"1";"155";10;5
"1060";"A";"3E";"129";10;2
"1060";"A";"3E";"155";20;3
"1061";"A";"1";"129";10;1
"1061";"A";"1";"4103";10;5
"1062";"A";"1";"129";10;1
"1062";"A";"1";"2109";5;4
"1062";"A";"1";"4103";5;5
"1063";"A";"3E";"129";10;1
"1065";"A";"4";"129";30;4
"1066";"A";"1";"129";5;2
"1066";"A";"1";"155";7;3
"1067";"A";"4";"129";3;2
"1067";"A";"4";"155";5;4
"1068";"A";"1";"117";3;2
"1068";"A";"1";"129";10;3
"1068";"A";"1";"154";3;3
"1068";"A";"1";"3155";10;5
"1069";"A";"1";"117";10;4
"1069";"A";"1";"129";10;2
"1069";"A";"1";"154";3;3
"1069";"A";"1";"155";10;6
"1069";"A";"1";"2103";3;12
"1069";"A";"1";"4103";10;15
"1070";"A";"4";"1165";1;8
"1070";"A";"4";"129";20;1
"1071";"A";"1";"1171";5;1
"1071";"A";"1";"129";5;1
"1071";"A";"1";"142";10;2
"1071";"A";"1";"154";1;2
"1071";"A";"1";"3155";30;7
"1073";"A";"1";"1165";5;12
"1073";"A";"1";"1171";2;1
"1073";"A";"1";"119";2;8
"1073";"A";"1";"129";3;12
"1073";"A";"1";"155";2;3
"1074";"A";"1";"129";2;1
"1075";"A";"1";"129";2;2
"1079";"A";"1";"116";1;10
"1079";"A";"1";"117";1;1
"1079";"A";"1";"124";5;2
"1079";"A";"1";"129";10;1
"1079";"A";"1";"142";2;1
"1080";"A";"1";"129";5;3
"1080";"A";"1";"155";1;15
"1080";"A";"1";"5122";10;1
"1082";"A";"1";"119";10;20
"1082";"A";"1";"121";2;20
"1082";"A";"1";"129";1;3
"1082";"A";"1";"2103";2;15
"1082";"A";"1";"4103";1;18
"1083";"A";"1";"129";5;5
"1083";"A";"1";"155";1;8
"1083";"A";"1";"4101";1;2
"1083";"A";"1";"4103";1;8
"1087";"A";"1";"129";20;3
"1087";"A";"1";"155";5;8
"1087";"A";"1";"4103";5;10
"1088";"A";"1";"127";2;3
"1088";"A";"1";"129";7;2
"1088";"A";"1";"4103";4;17
"1090";"A";"1";"126";1;2
"1090";"A";"1";"127";1;2
"1090";"A";"1";"129";20;1
"1090";"A";"1";"3124";1;2
"1091";"A";"3E";"117";1;6
"1091";"A";"3E";"129";10;1
"1091";"A";"3E";"155";20;15
"1092";"A";"3E";"114";35;10
"1092";"A";"3E";"117";3;1
"1092";"A";"3E";"129";10;2
"1092";"A";"3E";"155";5;15
"1093";"A";"1";"119";1;4
"1093";"A";"1";"129";5;2
"1093";"A";"1";"2101";5;10
"1094";"A";"1";"1165";1;15
"1094";"A";"1";"126";1;2
"1094";"A";"1";"127";1;2
"1094";"A";"1";"128";1;2
"1094";"A";"1";"129";5;1
"1094";"A";"1";"155";1;5
"1094";"A";"1";"171";1;1
"1094";"A";"1";"4104";5;4
"1094";"A";"1";"8101";1;2
"1095";"A";"3E";"129";5;1
"1096";"A";"1";"104";53;2
"1096";"A";"1";"129";10;2
"1096";"A";"1";"4103";1;12
"1097";"A";"1";"126";5;4
"1097";"A";"1";"155";3;5
"1097";"A";"1";"4103";10;17
"1098";"A";"1";"129";5;2
"1098";"A";"1";"155";20;8
"1098";"A";"1";"4103";1;10
"1099";"A";"1";"119";1;8
"1099";"A";"1";"129";10;3
"1099";"A";"1";"2103";5;20
"1099";"A";"1";"4101";2;3
"1099";"A";"1";"4103";1;12
"1102";"A";"3E";"114";2;12
"1102";"A";"3E";"1165";5;18
"1102";"A";"3E";"126";1;3
"1102";"A";"3E";"129";10;2
"1105";"A";"3E";"129";20;1
"1105";"A";"3E";"154";1;6
"1105";"A";"3E";"8101";65;10
"1106";"A";"1";"119";1;2
"1106";"A";"1";"129";10;1
"1107";"A";"1";"119";3;1
"1107";"A";"1";"4103";1;20
"1109";"A";"1";"119";5;20
"1109";"A";"1";"121";5;10
"1109";"A";"1";"2103";2;18
"1109";"A";"1";"4103";1;18
"1110";"A";"1";"129";15;1
"1110";"A";"1";"155";3;3
"1110";"A";"1";"8101";5;7
"1111";"A";"1";"129";5;1
"1112";"A";"1";"104";5;2
"1112";"A";"1";"129";1;1
"1112";"A";"1";"8101";5;10
"1113";"A";"3E";"119";1;6
"1113";"A";"3E";"129";2;1
"1113";"A";"3E";"154";2;1
"1113";"A";"3E";"8101";30;8
"1114";"A";"1";"129";15;1
"1114";"A";"1";"8101";45;15
"1115";"A";"1";"8101";20;10
"1116";"A";"1";"119";1;10
"1116";"A";"1";"127";3;4
"1116";"A";"1";"129";15;2
"1116";"A";"1";"155";1;8
"1116";"A";"1";"2103";1;12
"1117";"A";"1";"127";1;4
"1117";"A";"1";"129";10;2
"1117";"A";"1";"2103";20;18
"1118";"A";"4";"105";3;20
"1118";"A";"4";"119";1;2
"1118";"A";"4";"129";5;2
"1119";"A";"3E";"119";1;8
"1119";"A";"3E";"129";2;2
"1119";"A";"3E";"2103";3;3
"1119";"A";"3E";"4101";1;1
"1119";"A";"3E";"4103";5;10
"1120";"A";"1";"129";5;2
"1120";"A";"1";"4101";1;2
"1121";"A";"4";"8101";50;12
"1122";"A";"1";"129";5;2
"1122";"A";"1";"8101";80;12
"1123";"A";"1";"129";1;2
"1123";"A";"1";"8101";35;15
"1124";"A";"3E";"119";1;2
"1124";"A";"3E";"129";20;2
"1125";"A";"3E";"129";10;3
"1125";"A";"3E";"2103";2;8
"1126";"A";"1";"129";5;1
"1126";"A";"1";"4104";15;4
"1127";"A";"1";"117";5;1
"1127";"A";"1";"129";10;1
"1127";"A";"1";"4103";2;6
"1129";"A";"1";"1104";3;2
"1129";"A";"1";"116";1;10
"1129";"A";"1";"119";1;5
"1129";"A";"1";"129";5;2
"1130";"A";"1";"119";7;22
"1130";"A";"1";"121";45;25
"1131";"A";"1";"116";1;12
"1131";"A";"1";"119";1;20
"1131";"A";"1";"129";7;1
"1132";"A";"1";"116";1;12
"1132";"A";"1";"119";5;20
"1132";"A";"1";"129";10;3
"1132";"A";"1";"2103";7;20
"1132";"A";"1";"4103";1;18
"1133";"A";"1";"129";5;2
"1134";"A";"1";"126";1;2
"1134";"A";"1";"129";1;1
"1134";"A";"1";"8101";20;11
"1135";"A";"1";"8101";20;12
"1136";"A";"1";"1104";20;3
"1136";"A";"1";"117";2;1
"1136";"A";"1";"129";5;1
"1136";"A";"1";"142";2;1
"1136";"A";"1";"8101";15;12
"1137";"A";"1";"1104";5;2
"1137";"A";"1";"129";10;1
"1138";"A";"1";"129";2;1
"1138";"A";"1";"4103";10;10
"1139";"A";"1";"1104";1;1
"1139";"A";"1";"116";3;8
"1139";"A";"1";"119";5;15
"1139";"A";"1";"126";1;4
"1139";"A";"1";"2101";1;1
"1139";"A";"1";"2103";7;17
"1140";"A";"1";"1104";10;3
"1140";"A";"1";"116";1;18
"1140";"A";"1";"129";10;1
"1141";"A";"1";"105";7;19
"1141";"A";"1";"1103";35;8
"1141";"A";"1";"1110";2;5
"1141";"A";"1";"128";1;4
"1141";"A";"1";"129";7;5
"1141";"A";"1";"138";1;5
"1141";"A";"1";"142";4;1
"1141";"A";"1";"3101";45;8
"1141";"A";"1";"4103";2;16
"1141";"A";"1";"6101";2;5
"1142";"A";"1";"3101";10;6
"1142";"A";"1";"4103";8;28
"1143";"A";"1";"105";30;19
"1143";"A";"1";"111";6;16
"1143";"A";"1";"1110";3;6
"1143";"A";"1";"113";10;21
"1143";"A";"1";"142";5;2
"1143";"A";"1";"155";3;17
"1143";"A";"1";"2144";2;15
"1143";"A";"1";"3101";15;6
"1143";"A";"1";"4104";4;10
"1143";"A";"1";"4122";5;14
"1144";"A";"1";"105";10;11
"1144";"A";"1";"111";8;9
"1144";"A";"1";"1110";1;6
"1144";"A";"1";"113";2;14
"1144";"A";"1";"138";1;2
"1144";"A";"1";"142";15;1
"1144";"A";"1";"3101";30;6
"1145";"A";"1";"105";6;20
"1145";"A";"1";"111";7;17
"1145";"A";"1";"113";5;10
"1145";"A";"1";"125";10;7
"1145";"A";"1";"129";5;1
"1145";"A";"1";"142";6;1
"1145";"A";"1";"143";3;5
"1145";"A";"1";"3101";45;6
"1145";"A";"1";"4122";6;20
"1146";"A";"1";"105";30;22
"1146";"A";"1";"111";8;24
"1146";"A";"1";"1110";1;5
"1146";"A";"1";"113";5;26
"1146";"A";"1";"125";20;8
"1146";"A";"1";"129";3;1
"1146";"A";"1";"142";7;1
"1146";"A";"1";"3101";10;7
"1146";"A";"1";"4103";2;13
"1146";"A";"1";"4122";2;14
"1147";"A";"1";"114";45;5
"1147";"A";"1";"125";20;5
"1147";"A";"1";"129";5;2
"1147";"A";"1";"142";8;1
"1147";"A";"1";"3101";10;6
"1147";"A";"1";"4103";5;16
"1148";"A";"3E";"105";2;4
"1148";"A";"3E";"1103";15;5
"1148";"A";"3E";"1110";4;9
"1148";"A";"3E";"119";2;9
"1148";"A";"3E";"129";6;2
"1148";"A";"3E";"138";3;8
"1148";"A";"3E";"142";10;1
"1148";"A";"3E";"3101";40;6
"1148";"A";"3E";"4103";2;14
"1148";"A";"3E";"4122";5;10
"1148";"A";"3E";"5101";2;4
"1149";"A";"1";"1103";7;6
"1149";"A";"1";"119";5;14
"1149";"A";"1";"129";5;4
"1149";"A";"1";"4103";5;17
"1149";"A";"1";"4122";5;14
"1151";"A";"1";"119";2;6
"1151";"A";"1";"129";4;4
"1152";"A";"1";"119";3;6
"1153";"A";"1";"105";10;10
"1153";"A";"1";"1103";6;7
"1153";"A";"1";"1132";5;14
"1153";"A";"1";"129";3;4
"1153";"A";"1";"3101";3;7
"1154";"A";"1";"1103";9;7
"1154";"A";"1";"119";6;18
"1155";"A";"1";"1103";10;6
"1155";"A";"1";"119";3;18
"1155";"A";"1";"129";6;4
"1156";"A";"1";"105";2;2
"1156";"A";"1";"119";2;5
"1156";"A";"1";"129";3;3
"1158";"A";"1";"105";20;22
"1158";"A";"1";"111";35;21
"1158";"A";"1";"113";5;19
"1158";"A";"1";"114";5;8
"1158";"A";"1";"115";7;19
"1158";"A";"1";"140";5;5
"1158";"A";"1";"2144";5;22
"1158";"A";"1";"3101";7;9
"1158";"A";"1";"4122";4;14
"1161";"A";"1";"105";65;20
"1161";"A";"1";"1103";8;10
"1161";"A";"1";"114";5;9
"1161";"A";"1";"124";3;3
"1161";"A";"1";"3101";5;6
"1161";"A";"1";"4122";2;6
"1165";"A";"1";"1103";1;2
"1165";"A";"1";"1110";2;5
"1165";"A";"1";"129";2;3
"1165";"A";"1";"4122";4;8
"1169";"A";"1";"1110";5;7
"1169";"A";"1";"129";14;1
"1171";"A";"1";"1110";5;8
"1171";"A";"1";"129";3;1
"1173";"A";"1";"103";3;15
"1173";"A";"1";"114";15;5
"1173";"A";"1";"138";1;4
"1173";"A";"1";"4101";2;7
"1177";"A";"1";"109";2;4
"1177";"A";"1";"1103";10;5
"1177";"A";"1";"129";40;2
"1177";"A";"1";"155";2;8
"1180";"A";"1";"129";15;2
"1181";"A";"1";"129";15;2
"1181";"A";"1";"155";10;5
"1182";"A";"1";"104";2;10
"1182";"A";"1";"1103";5;5
"1182";"A";"1";"129";10;2
"1184";"A";"3E";"109";5;5
"1184";"A";"3E";"114";10;8
"1184";"A";"3E";"129";5;2
"1184";"A";"3E";"155";60;6
"1187";"A";"1";"109";5;5
"1187";"A";"1";"1103";5;4
"1187";"A";"1";"114";60;10
"1187";"A";"1";"3101";5;5
"1187";"A";"1";"4101";25;8
"1189";"A";"1";"109";5;5
"1189";"A";"1";"1103";10;7
"1189";"A";"1";"114";30;7
"1189";"A";"1";"117";2;3
"1189";"A";"1";"129";5;2
"1189";"A";"1";"4101";15;8
"1191";"A";"4";"1103";15;6
"1191";"A";"4";"1109";5;5
"1191";"A";"4";"114";30;6
"1191";"A";"4";"128";2;2
"1191";"A";"4";"129";2;2
"1191";"A";"4";"142";5;4
"1191";"A";"4";"4101";25;7
"1191";"A";"4";"8104";2;3
"1193";"A";"1";"109";2;4
"1193";"A";"1";"1103";5;7
"1193";"A";"1";"119";2;15
"1193";"A";"1";"128";2;3
"1196";"A";"1";"109";2;2
"1196";"A";"1";"114";20;4
"1196";"A";"1";"129";5;2
"1196";"A";"1";"138";2;3
"1196";"A";"1";"4101";25;5
"1197";"A";"1";"1103";15;7
"1197";"A";"1";"1109";5;5
"1197";"A";"1";"114";20;8
"1200";"A";"3E";"109";10;6
"1200";"A";"3E";"1103";20;7
"1200";"A";"3E";"117";5;4
"1200";"A";"3E";"128";5;3
"1200";"A";"3E";"129";10;2
"1200";"A";"3E";"3101";5;7
"1200";"A";"3E";"4101";2;4
"1201";"A";"1";"109";2;4
"1201";"A";"1";"1103";20;6
"1201";"A";"1";"114";10;5
"1201";"A";"1";"129";5;2
"1201";"A";"1";"4101";5;5
"1202";"A";"4";"104";5;5
"1202";"A";"4";"107";70;1
"1202";"A";"4";"109";30;8
"1202";"A";"4";"116";1;3
"1202";"A";"4";"8101";5;15
"1203";"A";"1";"105";10;8
"1203";"A";"1";"1110";2;12
"1203";"A";"1";"114";55;10
"1203";"A";"1";"125";2;6
"1203";"A";"1";"155";5;8
"1203";"A";"1";"3101";1;5
"1203";"A";"1";"4101";5;7
"1204";"A";"1";"1103";5;5
"1204";"A";"1";"1109";2;5
"1204";"A";"1";"114";30;7
"1204";"A";"1";"3101";5;8
"1204";"A";"1";"4101";40;5
"1205";"A";"4C";"1103";10;4
"1205";"A";"4C";"1109";5;6
"1205";"A";"4C";"114";40;8
"1205";"A";"4C";"4101";40;7
"1206";"A";"1";"1103";5;6
"1206";"A";"1";"1109";5;5
"1206";"A";"1";"114";30;7
"1206";"A";"1";"117";2;6
"1206";"A";"1";"142";2;4
"1206";"A";"1";"4101";15;6
"1207";"A";"1";"1103";5;6
"1207";"A";"1";"114";60;8
"1207";"A";"1";"122";5;5
"1207";"A";"1";"4101";2;5
"1208";"A";"1";"129";5;2
"1208";"A";"1";"155";15;7
"1208";"A";"1";"3101";5;9
"1208";"A";"1";"4101";15;7
"1211";"A";"1";"1103";5;7
"1211";"A";"1";"114";55;7
"1211";"A";"1";"128";5;3
"1211";"A";"1";"129";5;2
"1211";"A";"1";"4101";10;7
"1214";"A";"1";"1103";5;5
"1214";"A";"1";"114";40;10
"1214";"A";"1";"129";5;1
"1214";"A";"1";"4101";15;7
"1216";"A";"1";"1103";25;5
"1216";"A";"1";"1109";5;4
"1216";"A";"1";"117";2;2
"1216";"A";"1";"4101";2;4
"1219";"A";"1";"116";3;9
"1219";"A";"1";"119";3;4
"1219";"A";"1";"4104";5;7
"1220";"A";"1";"4104";3;2
"1221";"A";"1";"103";5;15
"1221";"A";"1";"104";5;4
"1221";"A";"1";"3101";15;4
"1222";"A";"1";"103";10;15
"1222";"A";"1";"119";10;20
"1222";"A";"1";"121";5;25
"1222";"A";"1";"144";5;20
"1222";"A";"1";"8104";30;10
"1223";"A";"1";"116";5;10
"1223";"A";"1";"119";3;3
"1223";"A";"1";"129";5;2
"1223";"A";"1";"3121";3;5
"1223";"A";"1";"4104";35;4
"1224";"A";"3E";"109";5;5
"1224";"A";"3E";"1110";5;10
"1224";"A";"3E";"114";25;7
"1224";"A";"3E";"124";5;2
"1224";"A";"3E";"129";5;2
"1224";"A";"3E";"155";5;8
"1224";"A";"3E";"4101";30;8
"1225";"A";"1";"109";2;5
"1225";"A";"1";"1110";2;7
"1225";"A";"1";"114";20;8
"1225";"A";"1";"122";5;4
"1225";"A";"1";"124";2;3
"1225";"A";"1";"129";5;3
"1225";"A";"1";"155";40;8
"1225";"A";"1";"3101";5;7
"1226";"A";"1";"104";25;10
"1226";"A";"1";"128";5;2
"1226";"A";"1";"129";40;3
"1226";"A";"1";"165";2;15
"1228";"A";"1";"116";5;10
"1228";"A";"1";"119";5;7
"1228";"A";"1";"155";15;10
"1229";"A";"1";"119";5;11
"1229";"A";"1";"129";5;2
"1230";"A";"1";"1104";2;3
"1230";"A";"1";"127";2;2
"1230";"A";"1";"4104";15;15
"1231";"A";"4";"116";5;15
"1231";"A";"4";"119";5;20
"1231";"A";"4";"121";5;25
"1232";"A";"3E";"103";25;17
"1232";"A";"3E";"119";20;30
"1232";"A";"3E";"121";25;30
"1232";"A";"3E";"129";15;2
"1233";"A";"1";"118";3;5
