EVI,NDVI,Specie,date,elev_code,sp_code
NA,NA,Pinus_pinaster,20180419,high,pinaster
NA,NA,Pinus_sylvestris,20180419,low,sylvestris
NA,NA,Pinus_sylvestris,20180419,medium,sylvestris
NA,NA,Pinus_sylvestris,20180419,high,sylvestris
NA,NA,Pinus_halepensis,20180606,medium,halepensis
NA,NA,Pinus_halepensis,20180606,low,halepensis
NA,NA,Pinus_halepensis,20180606,high,halepensis
NA,NA,Pinus_nigra,20180606,low,nigra
NA,NA,Pinus_nigra,20180606,high,nigra
NA,NA,Pinus_nigra,20180606,medium,nigra
NA,NA,Pinus_pinaster,20180606,low,pinaster
NA,NA,Pinus_pinaster,20180606,medium,pinaster
NA,NA,Pinus_pinaster,20180606,high,pinaster
NA,NA,Pinus_sylvestris,20180606,low,sylvestris
NA,NA,Pinus_sylvestris,20180606,medium,sylvestris
NA,NA,Pinus_sylvestris,20180606,high,sylvestris
NA,NA,Pinus_halepensis,20180708,medium,halepensis
NA,NA,Pinus_halepensis,20180708,low,halepensis
NA,NA,Pinus_halepensis,20180708,high,halepensis
NA,NA,Pinus_nigra,20180708,low,nigra
NA,NA,Pinus_nigra,20180708,high,nigra
NA,NA,Pinus_nigra,20180708,medium,nigra
NA,NA,Pinus_pinaster,20180708,low,pinaster
NA,NA,Pinus_pinaster,20180708,medium,pinaster
NA,NA,Pinus_pinaster,20180708,high,pinaster
NA,NA,Pinus_sylvestris,20180708,low,sylvestris
NA,NA,Pinus_sylvestris,20180708,medium,sylvestris
NA,NA,Pinus_sylvestris,20180708,high,sylvestris
NA,NA,Pinus_halepensis,20180809,medium,halepensis
NA,NA,Pinus_halepensis,20180809,low,halepensis
NA,NA,Pinus_halepensis,20180809,high,halepensis
NA,NA,Pinus_nigra,20180809,low,nigra
NA,NA,Pinus_nigra,20180809,high,nigra
NA,NA,Pinus_nigra,20180809,medium,nigra
NA,NA,Pinus_pinaster,20180809,low,pinaster
NA,NA,Pinus_pinaster,20180809,medium,pinaster
NA,NA,Pinus_pinaster,20180809,high,pinaster
NA,NA,Pinus_sylvestris,20180809,low,sylvestris
NA,NA,Pinus_sylvestris,20180809,medium,sylvestris
NA,NA,Pinus_sylvestris,20180809,high,sylvestris
NA,NA,Pinus_halepensis,20180825,medium,halepensis
NA,NA,Pinus_halepensis,20180825,low,halepensis
NA,NA,Pinus_halepensis,20180825,high,halepensis
NA,NA,Pinus_nigra,20180825,low,nigra
NA,NA,Pinus_nigra,20180825,high,nigra
NA,NA,Pinus_nigra,20180825,medium,nigra
NA,NA,Pinus_pinaster,20180825,low,pinaster
NA,NA,Pinus_pinaster,20180825,medium,pinaster
NA,NA,Pinus_pinaster,20180825,high,pinaster
NA,NA,Pinus_sylvestris,20180825,low,sylvestris
NA,NA,Pinus_sylvestris,20180825,medium,sylvestris
NA,NA,Pinus_sylvestris,20180825,high,sylvestris
NA,NA,Pinus_halepensis,20180926,medium,halepensis
NA,NA,Pinus_halepensis,20180926,low,halepensis
NA,NA,Pinus_halepensis,20180926,high,halepensis
NA,NA,Pinus_nigra,20180926,low,nigra
NA,NA,Pinus_nigra,20180926,high,nigra
NA,NA,Pinus_nigra,20180926,medium,nigra
NA,NA,Pinus_pinaster,20180926,low,pinaster
NA,NA,Pinus_pinaster,20180926,medium,pinaster
NA,NA,Pinus_pinaster,20180926,high,pinaster
NA,NA,Pinus_sylvestris,20180926,low,sylvestris
NA,NA,Pinus_sylvestris,20180926,medium,sylvestris
NA,NA,Pinus_sylvestris,20180926,high,sylvestris
NA,NA,Pinus_halepensis,20181012,medium,halepensis
NA,NA,Pinus_halepensis,20181012,low,halepensis
NA,NA,Pinus_halepensis,20181012,high,halepensis
NA,NA,Pinus_nigra,20181012,low,nigra
NA,NA,Pinus_nigra,20181012,high,nigra
NA,NA,Pinus_nigra,20181012,medium,nigra
NA,NA,Pinus_pinaster,20181012,low,pinaster
NA,NA,Pinus_pinaster,20181012,medium,pinaster
NA,NA,Pinus_pinaster,20181012,high,pinaster
NA,NA,Pinus_sylvestris,20181012,low,sylvestris
NA,NA,Pinus_sylvestris,20181012,medium,sylvestris
NA,NA,Pinus_sylvestris,20181012,high,sylvestris
NA,NA,Pinus_halepensis,20181129,medium,halepensis
NA,NA,Pinus_halepensis,20181129,low,halepensis
NA,NA,Pinus_halepensis,20181129,high,halepensis
NA,NA,Pinus_nigra,20181129,low,nigra
NA,NA,Pinus_nigra,20181129,high,nigra
NA,NA,Pinus_nigra,20181129,medium,nigra
NA,NA,Pinus_pinaster,20181129,low,pinaster
NA,NA,Pinus_pinaster,20181129,medium,pinaster
NA,NA,Pinus_pinaster,20181129,high,pinaster
NA,NA,Pinus_sylvestris,20181129,low,sylvestris
NA,NA,Pinus_sylvestris,20181129,medium,sylvestris
NA,NA,Pinus_sylvestris,20181129,high,sylvestris
NA,NA,Pinus_halepensis,20181215,medium,halepensis
NA,NA,Pinus_halepensis,20181215,low,halepensis
NA,NA,Pinus_halepensis,20181215,high,halepensis
NA,NA,Pinus_nigra,20181215,low,nigra
NA,NA,Pinus_nigra,20181215,high,nigra
NA,NA,Pinus_nigra,20181215,medium,nigra
NA,NA,Pinus_pinaster,20181215,low,pinaster
NA,NA,Pinus_pinaster,20181215,medium,pinaster
NA,NA,Pinus_pinaster,20181215,high,pinaster
NA,NA,Pinus_sylvestris,20181215,low,sylvestris
NA,NA,Pinus_sylvestris,20181215,medium,sylvestris
NA,NA,Pinus_sylvestris,20181215,high,sylvestris
NA,NA,Pinus_halepensis,20181231,medium,halepensis
NA,NA,Pinus_halepensis,20181231,low,halepensis
NA,NA,Pinus_halepensis,20181231,high,halepensis
NA,NA,Pinus_nigra,20181231,low,nigra
NA,NA,Pinus_nigra,20181231,high,nigra
NA,NA,Pinus_nigra,20181231,medium,nigra
NA,NA,Pinus_pinaster,20181231,low,pinaster
NA,NA,Pinus_pinaster,20181231,medium,pinaster
NA,NA,Pinus_pinaster,20181231,high,pinaster
NA,NA,Pinus_sylvestris,20181231,low,sylvestris
NA,NA,Pinus_sylvestris,20181231,medium,sylvestris
NA,NA,Pinus_sylvestris,20181231,high,sylvestris
NA,NA,Pinus_halepensis,20190508,medium,halepensis
NA,NA,Pinus_halepensis,20190508,low,halepensis
NA,NA,Pinus_halepensis,20190508,high,halepensis
NA,NA,Pinus_nigra,20190508,low,nigra
NA,NA,Pinus_nigra,20190508,high,nigra
NA,NA,Pinus_nigra,20190508,medium,nigra
NA,NA,Pinus_pinaster,20190508,low,pinaster
NA,NA,Pinus_pinaster,20190508,medium,pinaster
NA,NA,Pinus_pinaster,20190508,high,pinaster
NA,NA,Pinus_sylvestris,20190508,low,sylvestris
NA,NA,Pinus_sylvestris,20190508,medium,sylvestris
NA,NA,Pinus_sylvestris,20190508,high,sylvestris
NA,NA,Pinus_halepensis,20190625,medium,halepensis
NA,NA,Pinus_halepensis,20190625,low,halepensis
NA,NA,Pinus_halepensis,20190625,high,halepensis
NA,NA,Pinus_nigra,20190625,low,nigra
NA,NA,Pinus_nigra,20190625,high,nigra
NA,NA,Pinus_nigra,20190625,medium,nigra
NA,NA,Pinus_pinaster,20190625,low,pinaster
NA,NA,Pinus_pinaster,20190625,medium,pinaster
NA,NA,Pinus_pinaster,20190625,high,pinaster
NA,NA,Pinus_sylvestris,20190625,low,sylvestris
NA,NA,Pinus_sylvestris,20190625,medium,sylvestris
NA,NA,Pinus_sylvestris,20190625,high,sylvestris
NA,NA,Pinus_halepensis,20190727,medium,halepensis
NA,NA,Pinus_halepensis,20190727,low,halepensis
NA,NA,Pinus_halepensis,20190727,high,halepensis
NA,NA,Pinus_nigra,20190727,low,nigra
NA,NA,Pinus_nigra,20190727,high,nigra
NA,NA,Pinus_nigra,20190727,medium,nigra
NA,NA,Pinus_pinaster,20190727,low,pinaster
NA,NA,Pinus_pinaster,20190727,medium,pinaster
NA,NA,Pinus_pinaster,20190727,high,pinaster
NA,NA,Pinus_sylvestris,20190727,low,sylvestris
NA,NA,Pinus_sylvestris,20190727,medium,sylvestris
NA,NA,Pinus_sylvestris,20190727,high,sylvestris
NA,NA,Pinus_halepensis,20190828,medium,halepensis
NA,NA,Pinus_halepensis,20190828,low,halepensis
NA,NA,Pinus_halepensis,20190828,high,halepensis
NA,NA,Pinus_nigra,20190828,low,nigra
NA,NA,Pinus_nigra,20190828,high,nigra
NA,NA,Pinus_nigra,20190828,medium,nigra
NA,NA,Pinus_pinaster,20190828,low,pinaster
NA,NA,Pinus_pinaster,20190828,medium,pinaster
NA,NA,Pinus_pinaster,20190828,high,pinaster
NA,NA,Pinus_sylvestris,20190828,low,sylvestris
NA,NA,Pinus_sylvestris,20190828,medium,sylvestris
NA,NA,Pinus_sylvestris,20190828,high,sylvestris
NA,NA,Pinus_halepensis,20190929,medium,halepensis
NA,NA,Pinus_halepensis,20190929,low,halepensis
NA,NA,Pinus_halepensis,20190929,high,halepensis
NA,NA,Pinus_nigra,20190929,low,nigra
NA,NA,Pinus_nigra,20190929,high,nigra
NA,NA,Pinus_nigra,20190929,medium,nigra
NA,NA,Pinus_pinaster,20190929,low,pinaster
NA,NA,Pinus_pinaster,20190929,medium,pinaster
NA,NA,Pinus_pinaster,20190929,high,pinaster
NA,NA,Pinus_sylvestris,20190929,low,sylvestris
NA,NA,Pinus_sylvestris,20190929,medium,sylvestris
NA,NA,Pinus_sylvestris,20190929,high,sylvestris
NA,NA,Pinus_halepensis,20191015,medium,halepensis
NA,NA,Pinus_halepensis,20191015,low,halepensis
NA,NA,Pinus_halepensis,20191015,high,halepensis
NA,NA,Pinus_nigra,20191015,low,nigra
NA,NA,Pinus_nigra,20191015,high,nigra
NA,NA,Pinus_nigra,20191015,medium,nigra
NA,NA,Pinus_pinaster,20191015,low,pinaster
NA,NA,Pinus_pinaster,20191015,medium,pinaster
NA,NA,Pinus_pinaster,20191015,high,pinaster
NA,NA,Pinus_sylvestris,20191015,low,sylvestris
NA,NA,Pinus_sylvestris,20191015,medium,sylvestris
NA,NA,Pinus_sylvestris,20191015,high,sylvestris
NA,NA,Pinus_halepensis,20191031,medium,halepensis
NA,NA,Pinus_halepensis,20191031,low,halepensis
NA,NA,Pinus_halepensis,20191031,high,halepensis
NA,NA,Pinus_nigra,20191031,low,nigra
NA,NA,Pinus_nigra,20191031,high,nigra
NA,NA,Pinus_nigra,20191031,medium,nigra
NA,NA,Pinus_pinaster,20191031,low,pinaster
NA,NA,Pinus_pinaster,20191031,medium,pinaster
NA,NA,Pinus_pinaster,20191031,high,pinaster
NA,NA,Pinus_sylvestris,20191031,low,sylvestris
NA,NA,Pinus_sylvestris,20191031,medium,sylvestris
NA,NA,Pinus_sylvestris,20191031,high,sylvestris
NA,NA,Pinus_halepensis,20191116,medium,halepensis
NA,NA,Pinus_halepensis,20191116,low,halepensis
NA,NA,Pinus_halepensis,20191116,high,halepensis
NA,NA,Pinus_nigra,20191116,low,nigra
NA,NA,Pinus_nigra,20191116,high,nigra
NA,NA,Pinus_nigra,20191116,medium,nigra
NA,NA,Pinus_pinaster,20191116,low,pinaster
NA,NA,Pinus_pinaster,20191116,medium,pinaster
NA,NA,Pinus_pinaster,20191116,high,pinaster
NA,NA,Pinus_sylvestris,20191116,low,sylvestris
NA,NA,Pinus_sylvestris,20191116,medium,sylvestris
NA,NA,Pinus_sylvestris,20191116,high,sylvestris
NA,NA,Pinus_halepensis,20191218,medium,halepensis
NA,NA,Pinus_halepensis,20191218,low,halepensis
NA,NA,Pinus_halepensis,20191218,high,halepensis
NA,NA,Pinus_nigra,20191218,low,nigra
NA,NA,Pinus_nigra,20191218,high,nigra
NA,NA,Pinus_nigra,20191218,medium,nigra
NA,NA,Pinus_pinaster,20191218,low,pinaster
NA,NA,Pinus_pinaster,20191218,medium,pinaster
NA,NA,Pinus_pinaster,20191218,high,pinaster
NA,NA,Pinus_sylvestris,20191218,low,sylvestris
NA,NA,Pinus_sylvestris,20191218,medium,sylvestris
NA,NA,Pinus_sylvestris,20191218,high,sylvestris
NA,NA,Pinus_halepensis,20200307,medium,halepensis
NA,NA,Pinus_halepensis,20200307,low,halepensis
NA,NA,Pinus_halepensis,20200307,high,halepensis
NA,NA,Pinus_nigra,20200307,low,nigra
NA,NA,Pinus_nigra,20200307,high,nigra
NA,NA,Pinus_nigra,20200307,medium,nigra
NA,NA,Pinus_pinaster,20200307,low,pinaster
NA,NA,Pinus_pinaster,20200307,medium,pinaster
NA,NA,Pinus_pinaster,20200307,high,pinaster
NA,NA,Pinus_sylvestris,20200307,low,sylvestris
NA,NA,Pinus_sylvestris,20200307,medium,sylvestris
NA,NA,Pinus_sylvestris,20200307,high,sylvestris
NA,NA,Pinus_halepensis,20200526,medium,halepensis
NA,NA,Pinus_halepensis,20200526,low,halepensis
NA,NA,Pinus_halepensis,20200526,high,halepensis
NA,NA,Pinus_nigra,20200526,low,nigra
NA,NA,Pinus_nigra,20200526,high,nigra
NA,NA,Pinus_nigra,20200526,medium,nigra
NA,NA,Pinus_pinaster,20200526,low,pinaster
NA,NA,Pinus_pinaster,20200526,medium,pinaster
NA,NA,Pinus_pinaster,20200526,high,pinaster
NA,NA,Pinus_sylvestris,20200526,low,sylvestris
NA,NA,Pinus_sylvestris,20200526,medium,sylvestris
NA,NA,Pinus_sylvestris,20200526,high,sylvestris
NA,NA,Pinus_halepensis,20200611,medium,halepensis
NA,NA,Pinus_halepensis,20200611,low,halepensis
NA,NA,Pinus_halepensis,20200611,high,halepensis
NA,NA,Pinus_nigra,20200611,low,nigra
NA,NA,Pinus_nigra,20200611,high,nigra
NA,NA,Pinus_nigra,20200611,medium,nigra
NA,NA,Pinus_pinaster,20200611,low,pinaster
NA,NA,Pinus_pinaster,20200611,medium,pinaster
NA,NA,Pinus_pinaster,20200611,high,pinaster
NA,NA,Pinus_sylvestris,20200611,low,sylvestris
NA,NA,Pinus_sylvestris,20200611,medium,sylvestris
NA,NA,Pinus_sylvestris,20200611,high,sylvestris
NA,NA,Pinus_halepensis,20200627,medium,halepensis
NA,NA,Pinus_halepensis,20200627,low,halepensis
NA,NA,Pinus_halepensis,20200627,high,halepensis
NA,NA,Pinus_nigra,20200627,low,nigra
NA,NA,Pinus_nigra,20200627,high,nigra
NA,NA,Pinus_nigra,20200627,medium,nigra
NA,NA,Pinus_pinaster,20200627,low,pinaster
NA,NA,Pinus_pinaster,20200627,medium,pinaster
NA,NA,Pinus_pinaster,20200627,high,pinaster
NA,NA,Pinus_sylvestris,20200627,low,sylvestris
NA,NA,Pinus_sylvestris,20200627,medium,sylvestris
NA,NA,Pinus_sylvestris,20200627,high,sylvestris
NA,NA,Pinus_halepensis,20200713,medium,halepensis
NA,NA,Pinus_halepensis,20200713,low,halepensis
NA,NA,Pinus_halepensis,20200713,high,halepensis
NA,NA,Pinus_nigra,20200713,low,nigra
NA,NA,Pinus_nigra,20200713,high,nigra
NA,NA,Pinus_nigra,20200713,medium,nigra
NA,NA,Pinus_pinaster,20200713,low,pinaster
NA,NA,Pinus_pinaster,20200713,medium,pinaster
NA,NA,Pinus_pinaster,20200713,high,pinaster
NA,NA,Pinus_sylvestris,20200713,low,sylvestris
NA,NA,Pinus_sylvestris,20200713,medium,sylvestris
NA,NA,Pinus_sylvestris,20200713,high,sylvestris
NA,NA,Pinus_halepensis,20200729,medium,halepensis
NA,NA,Pinus_halepensis,20200729,low,halepensis
NA,NA,Pinus_halepensis,20200729,high,halepensis
NA,NA,Pinus_nigra,20200729,low,nigra
NA,NA,Pinus_nigra,20200729,high,nigra
NA,NA,Pinus_nigra,20200729,medium,nigra
NA,NA,Pinus_pinaster,20200729,low,pinaster
NA,NA,Pinus_pinaster,20200729,medium,pinaster
NA,NA,Pinus_pinaster,20200729,high,pinaster
NA,NA,Pinus_sylvestris,20200729,low,sylvestris
NA,NA,Pinus_sylvestris,20200729,medium,sylvestris
NA,NA,Pinus_sylvestris,20200729,high,sylvestris
NA,NA,Pinus_halepensis,20200814,medium,halepensis
NA,NA,Pinus_halepensis,20200814,low,halepensis
NA,NA,Pinus_halepensis,20200814,high,halepensis
NA,NA,Pinus_nigra,20200814,low,nigra
NA,NA,Pinus_nigra,20200814,high,nigra
NA,NA,Pinus_nigra,20200814,medium,nigra
NA,NA,Pinus_pinaster,20200814,low,pinaster
NA,NA,Pinus_pinaster,20200814,medium,pinaster
NA,NA,Pinus_pinaster,20200814,high,pinaster
NA,NA,Pinus_sylvestris,20200814,low,sylvestris
NA,NA,Pinus_sylvestris,20200814,medium,sylvestris
NA,NA,Pinus_sylvestris,20200814,high,sylvestris
NA,NA,Pinus_halepensis,20201001,medium,halepensis
NA,NA,Pinus_halepensis,20201001,low,halepensis
NA,NA,Pinus_halepensis,20201001,high,halepensis
NA,NA,Pinus_nigra,20201001,low,nigra
NA,NA,Pinus_nigra,20201001,high,nigra
NA,NA,Pinus_nigra,20201001,medium,nigra
NA,NA,Pinus_pinaster,20201001,low,pinaster
NA,NA,Pinus_pinaster,20201001,medium,pinaster
NA,NA,Pinus_pinaster,20201001,high,pinaster
NA,NA,Pinus_sylvestris,20201001,low,sylvestris
NA,NA,Pinus_sylvestris,20201001,medium,sylvestris
NA,NA,Pinus_sylvestris,20201001,high,sylvestris
NA,NA,Pinus_halepensis,20201017,medium,halepensis
NA,NA,Pinus_halepensis,20201017,low,halepensis
NA,NA,Pinus_halepensis,20201017,high,halepensis
NA,NA,Pinus_nigra,20201017,low,nigra
NA,NA,Pinus_nigra,20201017,high,nigra
NA,NA,Pinus_nigra,20201017,medium,nigra
NA,NA,Pinus_pinaster,20201017,low,pinaster
NA,NA,Pinus_pinaster,20201017,medium,pinaster
NA,NA,Pinus_pinaster,20201017,high,pinaster
NA,NA,Pinus_sylvestris,20201017,low,sylvestris
NA,NA,Pinus_sylvestris,20201017,medium,sylvestris
NA,NA,Pinus_sylvestris,20201017,high,sylvestris
NA,NA,Pinus_halepensis,20201220,medium,halepensis
NA,NA,Pinus_halepensis,20201220,low,halepensis
NA,NA,Pinus_halepensis,20201220,high,halepensis
NA,NA,Pinus_nigra,20201220,low,nigra
NA,NA,Pinus_nigra,20201220,high,nigra
NA,NA,Pinus_nigra,20201220,medium,nigra
NA,NA,Pinus_pinaster,20201220,low,pinaster
NA,NA,Pinus_pinaster,20201220,medium,pinaster
NA,NA,Pinus_pinaster,20201220,high,pinaster
NA,NA,Pinus_sylvestris,20201220,low,sylvestris
NA,NA,Pinus_sylvestris,20201220,medium,sylvestris
NA,NA,Pinus_sylvestris,20201220,high,sylvestris
NA,NA,Pinus_halepensis,20210121,medium,halepensis
NA,NA,Pinus_halepensis,20210121,low,halepensis
NA,NA,Pinus_halepensis,20210121,high,halepensis
NA,NA,Pinus_nigra,20210121,low,nigra
NA,NA,Pinus_nigra,20210121,high,nigra
NA,NA,Pinus_nigra,20210121,medium,nigra
NA,NA,Pinus_pinaster,20210121,low,pinaster
NA,NA,Pinus_pinaster,20210121,medium,pinaster
NA,NA,Pinus_pinaster,20210121,high,pinaster
NA,NA,Pinus_sylvestris,20210121,low,sylvestris
NA,NA,Pinus_sylvestris,20210121,medium,sylvestris
NA,NA,Pinus_sylvestris,20210121,high,sylvestris
NA,NA,Pinus_halepensis,20210310,medium,halepensis
NA,NA,Pinus_halepensis,20210310,low,halepensis
NA,NA,Pinus_halepensis,20210310,high,halepensis
NA,NA,Pinus_nigra,20210310,low,nigra
NA,NA,Pinus_nigra,20210310,high,nigra
NA,NA,Pinus_nigra,20210310,medium,nigra
NA,NA,Pinus_pinaster,20210310,low,pinaster
NA,NA,Pinus_pinaster,20210310,medium,pinaster
NA,NA,Pinus_pinaster,20210310,high,pinaster
NA,NA,Pinus_sylvestris,20210310,low,sylvestris
NA,NA,Pinus_sylvestris,20210310,medium,sylvestris
NA,NA,Pinus_sylvestris,20210310,high,sylvestris
NA,NA,Pinus_halepensis,20210411,medium,halepensis
NA,NA,Pinus_halepensis,20210411,low,halepensis
NA,NA,Pinus_halepensis,20210411,high,halepensis
NA,NA,Pinus_nigra,20210411,low,nigra
NA,NA,Pinus_nigra,20210411,high,nigra
NA,NA,Pinus_nigra,20210411,medium,nigra
NA,NA,Pinus_pinaster,20210411,low,pinaster
NA,NA,Pinus_pinaster,20210411,medium,pinaster
NA,NA,Pinus_pinaster,20210411,high,pinaster
NA,NA,Pinus_sylvestris,20210411,low,sylvestris
NA,NA,Pinus_sylvestris,20210411,medium,sylvestris
NA,NA,Pinus_sylvestris,20210411,high,sylvestris
NA,NA,Pinus_halepensis,20210513,medium,halepensis
NA,NA,Pinus_halepensis,20210513,low,halepensis
NA,NA,Pinus_halepensis,20210513,high,halepensis
NA,NA,Pinus_nigra,20210513,low,nigra
NA,NA,Pinus_nigra,20210513,high,nigra
NA,NA,Pinus_nigra,20210513,medium,nigra
NA,NA,Pinus_pinaster,20210513,low,pinaster
NA,NA,Pinus_pinaster,20210513,medium,pinaster
NA,NA,Pinus_pinaster,20210513,high,pinaster
NA,NA,Pinus_sylvestris,20210513,low,sylvestris
NA,NA,Pinus_sylvestris,20210513,medium,sylvestris
NA,NA,Pinus_sylvestris,20210513,high,sylvestris
NA,NA,Pinus_halepensis,20210630,medium,halepensis
NA,NA,Pinus_halepensis,20210630,low,halepensis
NA,NA,Pinus_halepensis,20210630,high,halepensis
NA,NA,Pinus_nigra,20210630,low,nigra
NA,NA,Pinus_nigra,20210630,high,nigra
NA,NA,Pinus_nigra,20210630,medium,nigra
NA,NA,Pinus_pinaster,20210630,low,pinaster
NA,NA,Pinus_pinaster,20210630,medium,pinaster
NA,NA,Pinus_pinaster,20210630,high,pinaster
NA,NA,Pinus_sylvestris,20210630,low,sylvestris
NA,NA,Pinus_sylvestris,20210630,medium,sylvestris
NA,NA,Pinus_sylvestris,20210630,high,sylvestris
NA,NA,Pinus_halepensis,20210801,medium,halepensis
NA,NA,Pinus_halepensis,20210801,low,halepensis
NA,NA,Pinus_halepensis,20210801,high,halepensis
NA,NA,Pinus_nigra,20210801,low,nigra
NA,NA,Pinus_nigra,20210801,high,nigra
NA,NA,Pinus_nigra,20210801,medium,nigra
NA,NA,Pinus_pinaster,20210801,low,pinaster
NA,NA,Pinus_pinaster,20210801,medium,pinaster
NA,NA,Pinus_pinaster,20210801,high,pinaster
NA,NA,Pinus_sylvestris,20210801,low,sylvestris
NA,NA,Pinus_sylvestris,20210801,medium,sylvestris
NA,NA,Pinus_sylvestris,20210801,high,sylvestris
NA,NA,Pinus_halepensis,20210817,medium,halepensis
NA,NA,Pinus_halepensis,20210817,low,halepensis
NA,NA,Pinus_halepensis,20210817,high,halepensis
NA,NA,Pinus_nigra,20210817,low,nigra
NA,NA,Pinus_nigra,20210817,high,nigra
NA,NA,Pinus_nigra,20210817,medium,nigra
NA,NA,Pinus_pinaster,20210817,low,pinaster
NA,NA,Pinus_pinaster,20210817,medium,pinaster
NA,NA,Pinus_pinaster,20210817,high,pinaster
NA,NA,Pinus_sylvestris,20210817,low,sylvestris
NA,NA,Pinus_sylvestris,20210817,medium,sylvestris
NA,NA,Pinus_sylvestris,20210817,high,sylvestris
NA,NA,Pinus_halepensis,20210902,medium,halepensis
NA,NA,Pinus_halepensis,20210902,low,halepensis
NA,NA,Pinus_halepensis,20210902,high,halepensis
NA,NA,Pinus_nigra,20210902,low,nigra
NA,NA,Pinus_nigra,20210902,high,nigra
NA,NA,Pinus_nigra,20210902,medium,nigra
NA,NA,Pinus_pinaster,20210902,low,pinaster
NA,NA,Pinus_pinaster,20210902,medium,pinaster
NA,NA,Pinus_pinaster,20210902,high,pinaster
NA,NA,Pinus_sylvestris,20210902,low,sylvestris
NA,NA,Pinus_sylvestris,20210902,medium,sylvestris
NA,NA,Pinus_sylvestris,20210902,high,sylvestris
NA,NA,Pinus_halepensis,20210918,medium,halepensis
NA,NA,Pinus_halepensis,20210918,low,halepensis
NA,NA,Pinus_halepensis,20210918,high,halepensis
NA,NA,Pinus_nigra,20210918,low,nigra
NA,NA,Pinus_nigra,20210918,high,nigra
NA,NA,Pinus_nigra,20210918,medium,nigra
NA,NA,Pinus_pinaster,20210918,low,pinaster
NA,NA,Pinus_pinaster,20210918,medium,pinaster
NA,NA,Pinus_pinaster,20210918,high,pinaster
NA,NA,Pinus_sylvestris,20210918,low,sylvestris
NA,NA,Pinus_sylvestris,20210918,medium,sylvestris
NA,NA,Pinus_sylvestris,20210918,high,sylvestris
NA,NA,Pinus_halepensis,20211020,medium,halepensis
NA,NA,Pinus_halepensis,20211020,low,halepensis
NA,NA,Pinus_halepensis,20211020,high,halepensis
NA,NA,Pinus_nigra,20211020,low,nigra
NA,NA,Pinus_nigra,20211020,high,nigra
NA,NA,Pinus_nigra,20211020,medium,nigra
NA,NA,Pinus_pinaster,20211020,low,pinaster
NA,NA,Pinus_pinaster,20211020,medium,pinaster
NA,NA,Pinus_pinaster,20211020,high,pinaster
NA,NA,Pinus_sylvestris,20211020,low,sylvestris
NA,NA,Pinus_sylvestris,20211020,medium,sylvestris
NA,NA,Pinus_sylvestris,20211020,high,sylvestris
NA,NA,Pinus_halepensis,20211105,medium,halepensis
NA,NA,Pinus_halepensis,20211105,low,halepensis
NA,NA,Pinus_halepensis,20211105,high,halepensis
NA,NA,Pinus_nigra,20211105,low,nigra
NA,NA,Pinus_nigra,20211105,high,nigra
NA,NA,Pinus_nigra,20211105,medium,nigra
NA,NA,Pinus_pinaster,20211105,low,pinaster
NA,NA,Pinus_pinaster,20211105,medium,pinaster
NA,NA,Pinus_pinaster,20211105,high,pinaster
NA,NA,Pinus_sylvestris,20211105,low,sylvestris
NA,NA,Pinus_sylvestris,20211105,medium,sylvestris
NA,NA,Pinus_sylvestris,20211105,high,sylvestris
NA,NA,Pinus_halepensis,20211207,medium,halepensis
NA,NA,Pinus_halepensis,20211207,low,halepensis
NA,NA,Pinus_halepensis,20211207,high,halepensis
NA,NA,Pinus_nigra,20211207,low,nigra
NA,NA,Pinus_nigra,20211207,high,nigra
NA,NA,Pinus_nigra,20211207,medium,nigra
NA,NA,Pinus_pinaster,20211207,low,pinaster
NA,NA,Pinus_pinaster,20211207,medium,pinaster
NA,NA,Pinus_pinaster,20211207,high,pinaster
NA,NA,Pinus_sylvestris,20211207,low,sylvestris
NA,NA,Pinus_sylvestris,20211207,medium,sylvestris
NA,NA,Pinus_sylvestris,20211207,high,sylvestris
NA,NA,Pinus_halepensis,20220108,medium,halepensis
NA,NA,Pinus_halepensis,20220108,low,halepensis
NA,NA,Pinus_halepensis,20220108,high,halepensis
NA,NA,Pinus_nigra,20220108,low,nigra
NA,NA,Pinus_nigra,20220108,high,nigra
NA,NA,Pinus_nigra,20220108,medium,nigra
NA,NA,Pinus_pinaster,20220108,low,pinaster
NA,NA,Pinus_pinaster,20220108,medium,pinaster
NA,NA,Pinus_pinaster,20220108,high,pinaster
NA,NA,Pinus_sylvestris,20220108,low,sylvestris
